User Id,Timestamp,Key,Mapped to,Event Type
010,2024-10-25 14:14:32,Key.f22,mouse_left,down
010,2024-10-25 14:14:33,Key.f22,mouse_left,up
010,2024-10-25 14:14:34,Key.f22,mouse_left,down
010,2024-10-25 14:14:34,Key.f22,mouse_left,up
010,2024-10-25 14:14:35,Key.f22,mouse_left,down
010,2024-10-25 14:14:35,Key.f22,mouse_left,up
010,2024-10-25 14:14:42,Key.f22,mouse_left,down
010,2024-10-25 14:14:42,Key.f22,mouse_left,up
010,2024-10-25 14:14:44,Key.f22,mouse_left,down
010,2024-10-25 14:14:44,Key.f22,mouse_left,up
010,2024-10-25 14:14:45,Key.f22,mouse_left,down
010,2024-10-25 14:14:45,Key.f22,mouse_left,up
010,2024-10-25 14:14:46,Key.f22,mouse_left,down
010,2024-10-25 14:14:46,user_id,010,mapping
010,2024-10-25 14:14:46,input_1,mouse_left,mapping
010,2024-10-25 14:14:46,input_2,Ctrl+s,mapping
010,2024-10-25 14:14:46,input_3,Enter,mapping
010,2024-10-25 14:14:46,Key.f22,mouse_left,up
010,2024-10-25 14:14:48,Key.f22,mouse_left,down
010,2024-10-25 14:14:48,Key.f22,mouse_left,up
010,2024-10-25 14:15:02,Key.f22,mouse_left,down
010,2024-10-25 14:15:02,Key.f22,mouse_left,up
010,2024-10-25 14:15:05,Key.f22,mouse_left,down
010,2024-10-25 14:15:05,Key.f22,mouse_left,up
010,2024-10-25 14:15:06,Key.f22,mouse_left,down
010,2024-10-25 14:15:06,Key.f22,mouse_left,up
010,2024-10-25 14:15:08,Key.f22,mouse_left,down
010,2024-10-25 14:15:08,Key.f22,mouse_left,up
010,2024-10-25 14:15:09,Key.f22,mouse_left,down
010,2024-10-25 14:15:09,Key.f22,mouse_left,up
010,2024-10-25 14:15:11,Key.f22,mouse_left,down
010,2024-10-25 14:15:11,Key.f22,mouse_left,up
010,2024-10-25 14:15:12,Key.f22,mouse_left,down
010,2024-10-25 14:15:12,Key.f22,mouse_left,up
010,2024-10-25 14:15:12,Key.f22,mouse_left,down
010,2024-10-25 14:15:12,Key.f22,mouse_left,up
010,2024-10-25 14:15:14,Key.f22,mouse_left,down
010,2024-10-25 14:15:14,Key.f22,mouse_left,up
010,2024-10-25 14:15:14,Key.f22,mouse_left,down
010,2024-10-25 14:15:14,Key.f22,mouse_left,up
010,2024-10-25 14:16:21,Key.f23,Ctrl+s,down
010,2024-10-25 14:16:21,Key.f23,Ctrl+s,up
010,2024-10-25 14:17:04,Key.f23,Ctrl+s,down
010,2024-10-25 14:17:04,Key.f23,Ctrl+s,up
010,2024-10-25 14:17:11,Key.f23,Ctrl+s,down
010,2024-10-25 14:17:11,Key.f23,Ctrl+s,up
010,2024-10-25 14:17:40,Key.f23,Ctrl+s,down
010,2024-10-25 14:17:40,Key.f23,Ctrl+s,up
010,2024-10-25 14:18:08,Key.f22,mouse_left,down
010,2024-10-25 14:18:08,Key.f22,mouse_left,up
010,2024-10-25 14:18:12,Key.f23,Ctrl+s,down
010,2024-10-25 14:18:12,Key.f23,Ctrl+s,up
010,2024-10-25 14:20:48,Key.f23,Ctrl+s,down
010,2024-10-25 14:20:49,Key.f23,Ctrl+s,up
010,2024-10-25 14:21:21,Key.f23,Ctrl+s,down
010,2024-10-25 14:21:21,Key.f23,Ctrl+s,up
010,2024-10-25 14:23:54,Key.f23,Ctrl+s,down
010,2024-10-25 14:23:54,Key.f23,Ctrl+s,up
010,2024-10-25 14:24:51,Key.f22,mouse_left,down
010,2024-10-25 14:24:51,Key.f22,mouse_left,up
010,2024-10-25 14:25:05,Key.f22,mouse_left,down
010,2024-10-25 14:25:05,Key.f22,mouse_left,up
010,2024-10-25 14:25:25,Key.f22,mouse_left,down
010,2024-10-25 14:25:25,Key.f22,mouse_left,up
010,2024-10-25 14:25:27,Key.f22,mouse_left,down
010,2024-10-25 14:25:27,Key.f22,mouse_left,up
010,2024-10-25 14:25:29,Key.f22,mouse_left,down
010,2024-10-25 14:25:30,Key.f22,mouse_left,up
010,2024-10-25 14:25:35,Key.f22,mouse_left,down
010,2024-10-25 14:25:35,Key.f22,mouse_left,up
010,2024-10-25 14:25:42,Key.f22,mouse_left,down
010,2024-10-25 14:25:42,Key.f22,mouse_left,up
010,2024-10-25 14:26:21,Key.f22,mouse_left,down
010,2024-10-25 14:26:21,Key.f22,mouse_left,up
010,2024-10-25 14:26:22,Key.f22,mouse_left,down
010,2024-10-25 14:26:22,Key.f22,mouse_left,up
010,2024-10-25 14:26:27,Key.f22,mouse_left,down
010,2024-10-25 14:26:27,Key.f22,mouse_left,up
010,2024-10-25 14:27:04,Key.f22,mouse_left,down
010,2024-10-25 14:27:04,Key.f22,mouse_left,up
010,2024-10-25 14:27:20,Key.f23,Ctrl+s,down
010,2024-10-25 14:27:20,Key.f23,Ctrl+s,up
010,2024-10-25 14:28:52,Key.f22,mouse_left,down
010,2024-10-25 14:28:52,Key.f22,mouse_left,up
010,2024-10-25 14:28:56,Key.f23,Ctrl+s,down
010,2024-10-25 14:28:56,Key.f23,Ctrl+s,up
010,2024-10-25 14:29:21,Key.f22,mouse_left,down
010,2024-10-25 14:29:21,Key.f22,mouse_left,up
010,2024-10-25 14:29:29,Key.f23,Ctrl+s,down
010,2024-10-25 14:29:29,Key.f23,Ctrl+s,up
010,2024-10-25 14:30:31,Key.f24,Enter,down
010,2024-10-25 14:30:31,Key.f24,Enter,up
010,2024-10-25 14:35:12,Key.f22,mouse_left,down
010,2024-10-25 14:35:12,Key.f22,mouse_left,up
010,2024-10-25 14:35:59,Key.f24,Enter,down
010,2024-10-25 14:35:59,Key.f24,Enter,up
010,2024-10-25 14:37:31,Key.f24,Enter,down
010,2024-10-25 14:37:31,Key.f24,Enter,up
010,2024-10-25 14:38:12,Key.f24,Enter,down
010,2024-10-25 14:38:12,Key.f24,Enter,up
010,2024-10-25 14:38:41,Key.f22,mouse_left,down
010,2024-10-25 14:38:41,Key.f22,mouse_left,up
010,2024-10-25 14:38:43,Key.f23,Ctrl+s,down
010,2024-10-25 14:38:43,Key.f23,Ctrl+s,up
010,2024-10-25 14:39:54,Key.f22,mouse_left,down
010,2024-10-25 14:39:54,Key.f22,mouse_left,up
010,2024-10-25 14:39:55,Key.f22,mouse_left,down
010,2024-10-25 14:39:55,Key.f22,mouse_left,up
010,2024-10-25 14:39:57,Key.f22,mouse_left,down
010,2024-10-25 14:39:57,Key.f22,mouse_left,up
010,2024-10-25 14:40:01,Key.f22,mouse_left,down
010,2024-10-25 14:40:01,Key.f22,mouse_left,up
010,2024-10-25 14:41:05,Key.f24,Enter,down
010,2024-10-25 14:41:05,Key.f24,Enter,up
010,2024-10-25 14:41:23,Key.f22,mouse_left,down
010,2024-10-25 14:41:23,Key.f22,mouse_left,up
010,2024-10-25 14:41:24,Key.f22,mouse_left,down
010,2024-10-25 14:41:24,Key.f22,mouse_left,up
010,2024-10-25 14:41:26,Key.f22,mouse_left,down
010,2024-10-25 14:41:26,Key.f22,mouse_left,up
010,2024-10-25 14:41:33,Key.f23,Ctrl+s,down
010,2024-10-25 14:41:34,Key.f23,Ctrl+s,up
010,2024-10-25 14:43:54,Key.f22,mouse_left,down
010,2024-10-25 14:43:54,Key.f22,mouse_left,up
010,2024-10-25 14:43:58,Key.f22,mouse_left,down
010,2024-10-25 14:43:58,Key.f22,mouse_left,up
010,2024-10-25 14:44:00,Key.f22,mouse_left,down
010,2024-10-25 14:44:00,Key.f22,mouse_left,up
010,2024-10-25 14:44:02,Key.f22,mouse_left,down
010,2024-10-25 14:44:02,Key.f22,mouse_left,up
010,2024-10-25 14:44:15,Key.f22,mouse_left,down
010,2024-10-25 14:44:15,Key.f22,mouse_left,up
010,2024-10-25 14:44:17,Key.f22,mouse_left,down
010,2024-10-25 14:44:17,Key.f22,mouse_left,up
010,2024-10-25 14:44:19,Key.f22,mouse_left,down
010,2024-10-25 14:44:19,Key.f22,mouse_left,up
010,2024-10-25 14:44:20,Key.f22,mouse_left,down
010,2024-10-25 14:44:20,Key.f22,mouse_left,up
010,2024-10-25 14:44:31,Key.f22,mouse_left,down
010,2024-10-25 14:44:31,Key.f22,mouse_left,up
010,2024-10-25 14:44:34,Key.f22,mouse_left,down
010,2024-10-25 14:44:34,Key.f22,mouse_left,up
010,2024-10-25 14:44:41,Key.f22,mouse_left,down
010,2024-10-25 14:44:41,Key.f22,mouse_left,up
010,2024-10-25 14:44:43,Key.f22,mouse_left,down
010,2024-10-25 14:44:43,Key.f22,mouse_left,up
010,2024-10-25 14:44:44,Key.f22,mouse_left,down
010,2024-10-25 14:44:44,Key.f22,mouse_left,up
010,2024-10-25 14:44:45,Key.f22,mouse_left,down
010,2024-10-25 14:44:45,Key.f22,mouse_left,up
010,2024-10-25 14:44:47,Key.f23,Ctrl+s,down
010,2024-10-25 14:44:47,Key.f23,Ctrl+s,up
010,2024-10-25 14:44:59,Key.f22,mouse_left,down
010,2024-10-25 14:44:59,Key.f22,mouse_left,up
010,2024-10-25 14:45:41,Key.f23,Ctrl+s,down
010,2024-10-25 14:45:41,Key.f23,Ctrl+s,up
010,2024-10-25 14:45:46,Key.f24,Enter,down
010,2024-10-25 14:45:46,Key.f24,Enter,up
010,2024-10-25 14:48:49,Key.f24,Enter,down
010,2024-10-25 14:48:49,Key.f24,Enter,up
010,2024-10-25 14:51:25,Key.f23,Ctrl+s,down
010,2024-10-25 14:51:25,Key.f23,Ctrl+s,up
010,2024-10-25 14:51:28,Key.f22,mouse_left,down
010,2024-10-25 14:51:28,Key.f22,mouse_left,up
010,2024-10-25 14:51:32,Key.f23,Ctrl+s,down
010,2024-10-25 14:51:32,Key.f23,Ctrl+s,up
010,2024-10-25 14:51:57,Key.f22,mouse_left,down
010,2024-10-25 14:51:57,Key.f22,mouse_left,up
010,2024-10-25 14:52:52,Key.f22,mouse_left,down
010,2024-10-25 14:52:52,Key.f22,mouse_left,up
010,2024-10-25 14:53:07,Key.f22,mouse_left,down
010,2024-10-25 14:53:07,Key.f22,mouse_left,up
010,2024-10-25 14:53:07,Key.f22,mouse_left,down
010,2024-10-25 14:53:07,Key.f22,mouse_left,up
010,2024-10-25 14:53:11,Key.f23,Ctrl+s,down
010,2024-10-25 14:53:12,Key.f23,Ctrl+s,up
010,2024-10-25 14:53:13,Key.f24,Enter,down
010,2024-10-25 14:53:13,Key.f24,Enter,up
010,2024-10-25 14:54:08,Key.f23,Ctrl+s,down
010,2024-10-25 14:54:08,Key.f23,Ctrl+s,up
010,2024-10-25 14:54:17,Key.f23,Ctrl+s,down
010,2024-10-25 14:54:17,Key.f23,Ctrl+s,up
010,2024-10-25 14:54:37,Key.f22,mouse_left,down
010,2024-10-25 14:54:37,Key.f22,mouse_left,up
010,2024-10-25 14:54:43,Key.f22,mouse_left,down
010,2024-10-25 14:54:43,Key.f22,mouse_left,up
010,2024-10-25 14:56:08,Key.f22,mouse_left,down
010,2024-10-25 14:56:08,Key.f22,mouse_left,up
010,2024-10-25 15:14:22,key_count,upload_csv_files,4146
010,2024-10-25 15:14:22,success,upload_csv_file,010_20241025_141421_key_events_20241025_151421.csv
010,2024-10-25 16:14:22,key_count,upload_csv_files,159
010,2024-10-25 16:14:22,success,upload_csv_file,010_20241025_141421_key_events_20241025_161422.csv
010,2024-10-25 16:49:03,Key.f22,mouse_left,down
010,2024-10-25 16:49:03,Key.f22,mouse_left,up
010,2024-10-25 16:49:03,Key.f22,mouse_left,down
010,2024-10-25 16:49:03,Key.f22,mouse_left,up
010,2024-10-25 16:49:11,Key.f22,mouse_left,down
010,2024-10-25 16:49:11,Key.f22,mouse_left,up
