user_id,timestamp,key,mapped_to,event,filename
1,2024-09-30 09:57:31,key_count,upload_csv_files,588,001_20240930_085737_key_events.csv
1,2024-09-30 10:57:31,key_count,upload_csv_files,1172,001_20240930_085737_key_events.csv
1,2024-09-30 11:57:31,key_count,upload_csv_files,916,001_20240930_085737_key_events.csv
1,2024-09-30 15:46:37,key_count,upload_csv_files,4274,001_20240930_085737_key_events.csv
1,2024-09-30 16:37:09,key_count,upload_csv_files,1513,001_20240930_085737_key_events.csv
1,2024-10-01 17:12:49,key_count,upload_csv_files,2361,001_20241001_161248_key_events.csv
1,2024-10-01 17:53:25,key_count,upload_csv_files,3453,001_20241001_161248_key_events.csv
1,2024-10-02 09:29:15,key_count,upload_csv_files,829,001_20241002_082915_key_events.csv
1,2024-10-02 10:29:16,key_count,upload_csv_files,720,001_20241002_082915_key_events.csv
1,2024-10-02 11:29:16,key_count,upload_csv_files,285,001_20241002_082915_key_events.csv
1,2024-10-02 12:29:16,key_count,upload_csv_files,170,001_20241002_082915_key_events.csv
1,2024-10-02 13:29:16,key_count,upload_csv_files,368,001_20241002_082915_key_events.csv
1,2024-10-02 14:29:16,key_count,upload_csv_files,224,001_20241002_082915_key_events.csv
1,2024-10-02 15:29:16,key_count,upload_csv_files,173,001_20241002_082915_key_events.csv
1,2024-10-02 16:29:16,key_count,upload_csv_files,947,001_20241002_082915_key_events.csv
1,2024-10-02 17:19:53,key_count,upload_csv_files,1436,001_20241002_082915_key_events.csv
1,2024-10-03 09:53:54,key_count,upload_csv_files,2793,001_20241003_085355_key_events.csv
1,2024-10-03 10:53:54,key_count,upload_csv_files,1745,001_20241003_085355_key_events.csv
1,2024-10-03 11:53:54,key_count,upload_csv_files,7277,001_20241003_085355_key_events.csv
1,2024-10-03 12:53:54,key_count,upload_csv_files,2395,001_20241003_085355_key_events.csv
1,2024-10-03 13:53:55,key_count,upload_csv_files,6934,001_20241003_085355_key_events.csv
1,2024-10-03 14:45:07,key_count,upload_csv_files,6846,001_20241003_085355_key_events.csv
1,2024-10-04 11:06:21,key_count,upload_csv_files,3667,001_20241004_100621_key_events.csv
1,2024-10-04 13:02:12,key_count,upload_csv_files,2828,001_20241004_100621_key_events.csv
1,2024-10-04 13:31:18,key_count,upload_csv_files,19,001_20241004_100621_key_events.csv
