user_id,timestamp,key,mapped_to,event,filename
1,2024-09-30 08:59:40,Key.f23,print,down,001_20240930_085737_key_events.csv
1,2024-09-30 08:59:41,Key.f23,print,up,001_20240930_085737_key_events.csv
1,2024-09-30 08:59:45,Key.f23,print,down,001_20240930_085737_key_events.csv
1,2024-09-30 08:59:46,Key.f23,print,up,001_20240930_085737_key_events.csv
1,2024-09-30 09:00:24,Key.f23,win+Left,down,001_20240930_085737_key_events.csv
1,2024-09-30 09:00:24,Key.f23,win+Left,up,001_20240930_085737_key_events.csv
1,2024-09-30 09:00:30,Key.f23,win+Left,down,001_20240930_085737_key_events.csv
1,2024-09-30 09:00:30,Key.f23,win+Left,up,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:35,Key.f23,win+Left,down,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:35,Key.f23,win+Left,up,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:35,Key.f23,win+Left,down,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:35,Key.f23,win+Left,up,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:36,Key.f23,win+Left,down,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:36,Key.f23,win+Left,up,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:37,Key.f23,win+Left,down,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:37,Key.f23,win+Left,up,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:38,Key.f23,win+Left,down,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:38,Key.f23,win+Left,up,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:39,Key.f23,win+Left,down,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:39,Key.f23,win+Left,up,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:39,Key.f23,win+Left,down,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:39,Key.f23,win+Left,up,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:40,Key.f23,win+Left,down,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:40,Key.f23,win+Left,up,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:40,Key.f23,win+Left,down,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:40,Key.f23,win+Left,up,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:40,Key.f23,win+Left,down,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:40,Key.f23,win+Left,up,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:41,Key.f23,win+Left,down,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:41,Key.f23,win+Left,up,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:41,Key.f23,win+Left,down,001_20240930_085737_key_events.csv
1,2024-09-30 09:59:41,Key.f23,win+Left,up,001_20240930_085737_key_events.csv
1,2024-09-30 10:11:41,Key.f23,win+Left,down,001_20240930_085737_key_events.csv
1,2024-09-30 10:11:41,Key.f23,win+Left,up,001_20240930_085737_key_events.csv
1,2024-10-01 16:23:16,Key.f23,Ctrl+t,down,001_20241001_161248_key_events.csv
1,2024-10-01 16:23:17,Key.f23,Ctrl+t,up,001_20241001_161248_key_events.csv
1,2024-10-01 16:24:27,Key.f23,Ctrl+t,down,001_20241001_161248_key_events.csv
1,2024-10-01 16:24:27,Key.f23,Ctrl+t,up,001_20241001_161248_key_events.csv
1,2024-10-01 17:14:37,Key.f23,Ctrl+t,down,001_20241001_161248_key_events.csv
1,2024-10-01 17:14:37,Key.f23,Ctrl+t,up,001_20241001_161248_key_events.csv
1,2024-10-01 17:20:15,Key.f23,Ctrl+t,down,001_20241001_161248_key_events.csv
1,2024-10-01 17:20:15,Key.f23,Ctrl+t,up,001_20241001_161248_key_events.csv
1,2024-10-01 17:26:44,Key.f23,Ctrl+t,down,001_20241001_161248_key_events.csv
1,2024-10-01 17:26:44,Key.f23,Ctrl+t,up,001_20241001_161248_key_events.csv
